曉	キョウ ・ ギョウ ・ あかつき ・ さとる	dawn; daybreak; clear; explicit	general
曖	アイ ・ くらい	dark; not clear	general
條	ジョウ ・ チョウ ・ デキ ・ えだ ・ すじ	article; ray of light	general
梛	ダ ・ ナ ・ なぎ	type of tall evergreen tree	general
榮	エイ ・ ヨウ ・ さかえる ・ はえる ・ え	flourish; prosperity; honour; glory; splendour	general
樂	ガク ・ ラク ・ ゴウ ・ たのしい ・ たのしむ ・ このむ	music; comfort	general
單	タン ・ ひとえ	one; single; simple	general
嚴	ゲン ・ ゴン ・ おごそか ・ きびしい ・ いかめしい ・ いつくし	strictness; severity; rigidity	general
圈	ケン ・ かこい	sphere; circle; radius; range	general
國	コク ・ くに	country	general
圓	エン ・ まるい ・ まる ・ まど ・ まどか ・ まろやか	yen; circle; round	general
團	ダン ・ トン ・ かたまり ・ まるい	association	general
壞	カイ ・ エ ・ こわす ・ こわれる ・ やぶる	demolition; break; destroy	general
壘	ルイ ・ ライ ・ スイ ・ とりで	fort; rampart; walls; base(ball)	general
壯	ソウ ・ さかん	big; large; robust; name of tribe	general
壽	ジュ ・ ス ・ シュウ ・ ことぶき ・ ことぶく ・ ことほぐ	longevity; congratulations	general
奧	オウ ・ オク ・ おくまる ・ くま	heart; interior	general
奬	ショウ ・ ソウ ・ すすめる	prize; reward; give award to	general
孃	ジョウ ・ むすめ	girl; Miss; daughter	general
實	ジツ ・ シツ ・ み ・ みのる ・ まことに ・ みのり ・ みちる	truth; reality	general
寢	シン ・ ねる ・ ねかす ・ いぬ ・ みたまや ・ やめる	sleep; rest; bed chamber	general
將	ショウ ・ ソウ ・ まさに ・ はた ・ ひきいる ・ もって	commander; general; admiral	general
專	セン ・ もっぱら	specialty; exclusive; mainly; solely	general
峽	キョウ ・ コウ ・ はざま	gorge; strait; ravine; isthmus	general
巖	ガン ・ いわ ・ いわお ・ けわしい	rock; crag; boulder	general
帶	タイ ・ おびる ・ おび	belt; girdle; band; strap; zone	general
廳	チョウ ・ テイ ・ やくしょ	hall; central room	general
彈	ダン ・ タン ・ ひく ・ はずむ ・ たま ・ はじく ・ はじける ・ ただす	bullet; twang; flip; snap	general
彌	ミ ・ ビ ・ いや ・ や ・ あまねし ・ いよいよ ・ とおい ・ ひさし ・ ひさしい ・ わたる	extensive; full; fill; complete	general
從	ジュウ ・ ショウ ・ ジュ ・ したがう ・ したがえる ・ より	from; by; since; whence; through	general
徠	ライ ・ きたす ・ きたる ・ くる	induce; encourage to come	general
恆	コウ ・ つねに	constant; regular; persistent	general
惡	アク ・ オ ・ わるい ・ あし ・ にくい ・ ああ ・ いずくに ・ いずくんぞ ・ にくむ	bad; evil	general
惠	ケイ ・ エ ・ めぐむ ・ めぐみ	blessing; grace; favor; kindness	general
惺	セイ ・ さとる	realize	general
愼	シン ・ つつしむ ・ つつしみ	care; chastity	general
應	オウ ・ ヨウ ・ あたる ・ まさに ・ こたえる	answer; yes; OK; reply; accept	general
杷	ハ ・ つか	kind of rake	general
盃	ハイ ・ さかずき	glass; cup	general
煤	バイ ・ マイ ・ すす	soot; smoke dried	general
這	シャ ・ ゲン ・ はう ・ はい ・ むかえる ・ この	crawl; creep; grovel; trail (vines)	general
秤	ショウ ・ ヒン ・ ビン ・ はかり	balances; scales; steelyard	general
箔	ハク ・ すだれ	foil; gilt	general
曝	バク ・ ホク ・ ボク ・ さらす	bleach; refine; expose; air	general
莫	バク ・ ボ ・ マク ・ モ ・ ナイ ・ くれ ・ なかれ ・ なし	must not; do not; be not	general
筈	カツ ・ はず ・ やはず	notch of an arrow; ought; must; should be; expected	general
挽	バン ・ ひく	saw; turn (lathe); grind	general
庇	ヒ ・ ひさし ・ おおう ・ かばう	protect; shield; defend; eaves; canopy; penthouse; visor	general
枇	ビ ・ ヒ	spoon	general
毘	ヒ ・ ビ ・ たすける	help; assist	general
疋	ヒキ ・ ショ ・ ソ ・ ヒツ ・ あし	head; counter for animals	general
肘	チュウ ・ ひじ	elbow; arm	general
畢	ヒツ ・ おわる ・ あみ ・ おわり ・ ことごとく	the end; finish	general
紐	チュウ ・ ジュウ ・ ひも	string; cord; braid; lace; tape; strap; ribbon	general
瓢	ヒョウ ・ ひさご ・ ふくべ	gourd	general
豹	ヒョウ ・ ホウ	leopard; panther	general
斧	フ ・ おの	ax; hatchet	general
葡	ブ ・ ホ	wild grape; Portugal	general
蕪	ブ ・ ム ・ かぶ ・ かぶら ・ あれる	turnip	general
葺	シュウ ・ あし ・ ふく ・ ふき	thatch; cover; shingle; tile	general
吻	フン ・ ブン ・ くちわき ・ くちさき	proboscis	general
焚	フン ・ ホン ・ ハン ・ たく ・ やく ・ やきがり	burn; kindle; build a fire; boil; cook	general
蔽	ヘイ ・ ヘツ ・ フツ ・ おおう ・ おおい	cover; shade; mantle; capsize; be ruined	general
頁	ケツ ・ ぺえじ ・ おおがい ・ かしら	page; leaf	general
瞥	ベツ ・ ヘツ	glance at	general
娩	ベン	bear (children)	general
鞭	ベン ・ ヘン ・ むち ・ むちうつ	whip; rod; counter for whippings	general
圃	ホ ・ フ ・ はたけ ・ にわ	garden; field	general
戊	ボ ・ ボウ ・ つちのえ	5th calendar sign	general
蓬	ホウ ・ ブ ・ よもぎ	sagebrush; wormwood; mugwort	general
鋒	ホウ ・ ほこさき	dagger; sword's point; festival car; float	general
貌	ボウ ・ バク ・ かたち ・ かたどる	form; appearance; countenance	general
卜	ボク ・ うらなう ・ うらない	divining; fortune-telling; divination or katakana to radical (no. 25)	general
勃	ボツ ・ ホツ ・ おこる ・ にわかに	suddenness; rise	general
殆	タイ ・ サイ ・ ほとほと ・ ほとんど ・ あやうい	almost; quite; really	general
昧	マイ ・ バイ ・ くらい ・ むさぼる	dark; foolish	general
哩	リ ・ まいる	mile	general
沫	マツ ・ バツ ・ あわ ・ しぶき ・ つばき	splash; suds	general
迄	キツ ・ まで ・ およぶ	until; up to; as far as; to the extent	general
蔓	マン ・ バン ・ はびこる ・ つる	vine; tendril; influence; connections; good offices; spread; sprawl; thrive; rampant; powerful	general
蓑	サ ・ サイ ・ みの	straw raincoat	general
姪	テツ ・ チツ ・ ジチ ・ イツ ・ イチ ・ めい ・ おい	niece	general
勿	モチ ・ ブツ ・ ボツ ・ なかれ ・ なし	not; must not; do not; be not	general
尤	ユウ ・ もっとも ・ とがめる	reasonable; just; natural; superb; outstanding; plausible	general
籾	もみ	unhulled rice; (kokuji)	general
輿	ヨ ・ かご ・ こし	palanquin; bier	general
傭	ヨウ ・ チョウ ・ やとう ・ あたい ・ ひとしい	employ; hire	general
螺	ラ ・ にし ・ にな	small, edible, helical fresh-water mollusk	general
裡	リ ・ うち ・ うら	reverse; inside; palm; sole; rear; lining; wrong side	general
掠	リャク ・ リョウ ・ かすめる ・ かする ・ かすれる	pillage; rob; graze; skim; sweep over; cheat; hint	general
侶	リョ ・ ロ ・ とも	companion; follower	general
淋	リン ・ さびしい ・ さみしい	lonely; deserted	general
憐	レン ・ あわれむ ・ あわれ	pity; have mercy; sympathise; compassion	general
漣	レン ・ ラン ・ さざなみ	ripples	general
煉	レン ・ ねる	refine metals; kneading over fire	general
簾	レン ・ すだれ ・ す	bamboo screen; rattan blind	general
櫓	ロ ・ やぐら ・ おおだて	oar; tower	general
肋	ロク ・ あばら	rib	general
亙	コウ ・ カン ・ わたる ・ もとめる	range; reach; extend; cover	general
椀	ワン ・ はち	wooden or lacquered bowl	general
碗	ワン ・ こばち	porcelain bowl; tea cup	general
乘	ジョウ ・ のる ・ のせる	power; multiplication; record; counter for vehicles	general
亞	ア ・ つぐ	rank; follow	general
佛	ブツ ・ フツ ・ ほとけ	France	general
來	ライ ・ タイ ・ くる ・ きたる ・ きたす ・ きたす ・ きたる	come; due; next; cause; become	general
俐	リ ・ かしこい	clever	general
傳	テン ・ デン ・ つたわる ・ つたえる ・ つたう ・ つて	summon; propagate; transmit	general
僞	ギ ・ カ ・ いつわる ・ いつわり ・ にせ	lie; falsehood; deceive; pretend	general
價	カ ・ ケ ・ あたい	price; value	general
儉	ケン ・ つましい ・ つづまやか	economy; thrifty	general
兒	ジ ・ ニ ・ ゲイ ・ こ	child; young of animals	general
凉	リョウ ・ すずしい ・ すずむ ・ すずやか ・ うすい ・ ひやす ・ まことに	nice and cool	general
凛	リン ・ きびしい	cold	general
凰	コウ ・ オウ ・ おおとり	female phoenix bird	general
刹	セチ ・ セツ ・ サツ	temple	general
剩	ジョウ ・ あまつさえ ・ あまり ・ あまる	leftovers; residue; remains	general
劍	ケン ・ つるぎ	sword	general
勳	クン ・ いさお	meritorious deed; merits; rank	general
卷	カン ・ ケン ・ まく ・ まき	volume; book; part	general
兎	ト ・ ツ ・ うさぎ	rabbit; hare	general
堵	ト ・ かき	fence; railing; enclosure	general
砥	シ ・ テイ ・ キイ ・ チ ・ と ・ といし ・ とぐ ・ みがく ・ たいらにする	whetstone; grindstone	general
套	トウ ・ かさねる	hackneyed	general
董	トウ ・ ただす	correct	general
撞	ドウ ・ トウ ・ シュ ・ つく	thrust; pierce; stab; prick	general
萄	ドウ ・ トウ	grape vine; wild grape	general
鳶	エン ・ とび ・ とんび	black kite; fireman; hook	general
沌	トン ・ くらい	primeval chaos	general
遁	トン ・ シュン ・ のがれる	flee; escape; shirk; evade; set free	general
頓	トン ・ トツ ・ にわかに ・ とんと ・ つまずく ・ とみに ・ ぬかずく	suddenly; immediately; in a hurry	general
薙	テイ ・ チ ・ なぐ ・ なぎ ・ かる	mow down (the enemy)	general
